fold,era,arm,label,model,kind,n_train,n_test,ic_train,ic_oos,capture_all,capture_q5,q5_frac,auc_train,auc_oos,base_rate_test,topdec_tp_rate,topdec_frac
25,4,base5y,br_modal_long,hgb,real,29257,2765,,,,,,0.9851894041051817,0.5741433277763495,0.11103074141048824,0.10443864229765012,0.13851717902350813
25,4,base5y,br_modal_long,hgb,shuffle,29257,2765,,,,,,0.9768340423391092,0.5109169553382824,0.11103074141048824,0.07960199004975124,0.07269439421338156
25,4,base5y,br_modal_short,logit,real,29257,2765,,,,,,0.5990966666873858,0.5697253006019398,0.07703435804701628,0.11442786069651742,0.14538878842676312
25,4,base5y,br_modal_short,logit,shuffle,29257,2765,,,,,,0.5267756280406936,0.5243535402593198,0.07703435804701628,0.09716599190283401,0.08933092224231465
25,4,base5y,br_modal_short,hgb,real,29257,2765,,,,,,0.9826490830466594,0.5742582453971476,0.07703435804701628,0.11490683229813664,0.11645569620253164
25,4,base5y,br_modal_short,hgb,shuffle,29257,2765,,,,,,0.9766674217681482,0.4553365122816313,0.07703435804701628,0.05699481865284974,0.06980108499095841
25,4,wide10y,fwd2,ridge,real,58872,2765,0.031075669469719396,0.08092978222161665,0.06497620228973126,0.18154506561974884,0.20831826401446654,,,,,
25,4,wide10y,fwd2,hgb,real,58872,2765,0.4354760778054483,0.023704584756883376,0.00878705011435135,-0.015249493811456434,0.22893309222423147,,,,,
25,4,wide10y,fwd4,ridge,real,58872,2765,0.03570136041415136,0.12784236950245936,0.12566523917115713,0.35973487215325134,0.21518987341772153,,,,,
25,4,wide10y,fwd4,hgb,real,58872,2765,0.4595189660534628,0.043393495579948725,0.08416471172216967,0.1459944241715722,0.23074141048824592,,,,,
25,4,wide10y,fwd8,ridge,real,58872,2765,0.04405664891434651,0.14448445331707513,0.2788370375368625,0.5016721364031008,0.21482820976491862,,,,,
25,4,wide10y,fwd8,hgb,real,58872,2765,0.4907881930899184,0.03354606101976126,0.12144430865067689,0.09647526115972646,0.25316455696202533,,,,,
25,4,wide10y,br_canon_long,logit,real,58872,2765,,,,,,0.5248454762897695,0.5955133249341811,0.4994575045207957,0.6293103448275862,0.12585895117540688
25,4,wide10y,br_canon_long,hgb,real,58872,2765,,,,,,0.8148004055636454,0.5631872271496319,0.4994575045207957,0.5893536121673004,0.09511754068716094
25,4,wide10y,br_canon_short,logit,real,58872,2765,,,,,,0.5278297279200468,0.5680543833890193,0.46690777576853526,0.6286919831223629,0.08571428571428572
25,4,wide10y,br_canon_short,hgb,real,58872,2765,,,,,,0.8172351112965369,0.5364395191845854,0.46690777576853526,0.5263157894736842,0.09620253164556962
25,4,wide10y,br_modal_long,logit,real,58872,2765,,,,,,0.6367458200298837,0.6892908352173187,0.11103074141048824,0.24,0.189873417721519
25,4,wide10y,br_modal_long,hgb,real,58872,2765,,,,,,0.9313185587911053,0.5983029554495989,0.11103074141048824,0.13451776649746192,0.14249547920433997
25,4,wide10y,br_modal_short,logit,real,58872,2765,,,,,,0.6283997167735562,0.6014044034320867,0.07703435804701628,0.12465373961218837,0.13056057866184448
25,4,wide10y,br_modal_short,hgb,real,58872,2765,,,,,,0.9297561453632187,0.5766737309962177,0.07703435804701628,0.1391304347826087,0.12477396021699819
